code,SECTIONNO,TITLE,FACULTY,CREDITS,INSTRUCTORFULLNAME,SCHEDULEFORPRINT
"
CE302,A,Zemin Mekaniği,Mühendislik Fakültesi,6,SAFİYE FEYZA ÇİNİCİOĞLU,"Pazartesi | 16:40 - 18:30
Salı | 14:40 - 16:30
"
CE302L,A,Zemin Mekaniği - Lab.,Mühendislik Fakültesi,0,AYŞEN ÇELEBİ,"Çarşamba | 16:40 - 18:30
"
CE302L,B,Zemin Mekaniği - Lab.,Mühendislik Fakültesi,0,AYŞEN ÇELEBİ,"Cuma | 10:40 - 12:30
"
CE302L,C,Zemin Mekaniği - Lab.,Mühendislik Fakültesi,0,AYŞEN ÇELEBİ,"Perşembe | 11:40 - 13:30
"
CE302L,D,Zemin Mekaniği - Lab.,Mühendislik Fakültesi,0,AYŞEN ÇELEBİ,"Perşembe | 13:40 - 15:30
"
CE302L,E,Zemin Mekaniği - Lab.,Mühendislik Fakültesi,0,AYŞEN ÇELEBİ,"Çarşamba | 10:40 - 12:30
"
CE304,A,Betonarme,Mühendislik Fakültesi,6,BÜLENT ERKMEN,"Salı | 11:40 - 13:30
Çarşamba | 10:40 - 12:30
"
CE307,A,Çelik Yapılar 1,Mühendislik Fakültesi,6,GÜLAY ALTAY,"Pazartesi | 14:40 - 16:30
Cuma | 14:40 - 16:30
"
CE310,A,Ulaştırma Mühendisliği,Mühendislik Fakültesi,4,BEKİR OĞUZ BARTIN,"Pazartesi | 12:40 - 15:30
"
CE311,A,Hidrolik,Mühendislik Fakültesi,4,YİĞİT CAN ALTAN,"Salı | 08:40 - 11:30
"
CE412,A,Plastik Analiz ve Tasarım,Mühendislik Fakültesi,6,GÜLAY ALTAY,"Salı | 13:40 - 16:30
"
CE420,A,Geoteknik Deprem Mühendisliği,Mühendislik Fakültesi,6,MUSTAFA ATİLLA ANSAL,"Çarşamba | 15:40 - 18:30
"
CE423,A,İleri Yapı Analizi,Mühendislik Fakültesi,6,DERYA DENİZ,"Pazartesi | 15:40 - 18:30
"
CE424,A,Geoteknik Yapılar,Mühendislik Fakültesi,6,SAFİYE FEYZA ÇİNİCİOĞLU,"Perşembe | 13:40 - 16:30
"
CE426,A,Yapı Malzemeleri için Dijital Çözümler,Mühendislik Fakültesi,6,ZEYNEP BAŞARAN BUNDUR,"Perşembe | 10:40 - 13:30
"
CE469,A,Trafik Mühendisliğinde Simülasyon ve Makine Öğrenmesi ,Mühendislik Fakültesi,6,BEKİR OĞUZ BARTIN,"Perşembe | 10:40 - 13:30
"
CEC397,A,Yalın İnşaat Yönetimi (Sertifika Seçmeli),Mühendislik Fakültesi,4,SENEM SEYİS KAZAZOĞLU,"Perşembe | 13:40 - 16:30
"
CHEM111,A,Kimya,Mühendislik Fakültesi,6,İLKNUR ERUÇAR FINDIKÇI,"Pazartesi | 12:40 - 14:30
Çarşamba | 12:40 - 14:30
"
CHEM111,B,Kimya,Mühendislik Fakültesi,6,İLKNUR ERUÇAR FINDIKÇI,"Pazartesi | 08:40 - 10:30
Çarşamba | 08:40 - 10:30
"
CHEM111L,A1,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,"Perşembe | 08:40 - 10:30
"
CHEM111L,A2,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,"Perşembe | 08:40 - 10:30
"
CHEM111L,B1,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,"Cuma | 08:40 - 10:30
"
CHEM111L,B2,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,"Cuma | 08:40 - 10:30
"
CHEM111L,C1,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,"Perşembe | 10:40 - 12:30
"
CHEM111L,C2,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,"Perşembe | 10:40 - 12:30
"
CHEM111L,D1,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,"Cuma | 14:40 - 16:30
"
CHEM111L,D2,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,"Cuma | 14:40 - 16:30
"
CS101,A,Bilgisayar Programlama,Mühendislik Fakültesi,6,ZEYNEP İLKNUR KARADENİZ EROL,"Pazartesi | 12:40 - 14:30
"
CS101,B,Bilgisayar Programlama,Mühendislik Fakültesi,6,ALİ ERKAN,"Pazartesi | 12:40 - 14:30
"
CS101L,A,Bilgisayar Proglamlama - Lab.,Mühendislik Fakültesi,0,ZEYNEP İLKNUR KARADENİZ EROL,"Salı | 14:40 - 16:30
"
CS101L,B,Bilgisayar Proglamlama - Lab.,Mühendislik Fakültesi,0,ZEYNEP İLKNUR KARADENİZ EROL,"Salı | 14:40 - 16:30
"
CS101L,C,Bilgisayar Proglamlama - Lab.,Mühendislik Fakültesi,0,ALİ ERKAN,"Salı | 14:40 - 16:30
"
CS102,A,Nesneye Dayalı Programlama,Mühendislik Fakültesi,6,KÜBRA KALKAN ÇAKMAKCİ,"Pazartesi | 12:40 - 14:30
Salı | 14:40 - 16:30
"
CS104,A,Programlamaya Giriş,Mühendislik Fakültesi,6,ALİ ERKAN,"Pazartesi | 08:40 - 10:30
Pazartesi | 08:40 - 10:30
"
CS104L,A,Programlamaya Giriş - Lab.,Mühendislik Fakültesi,0,ALİ ERKAN,"Salı | 12:40 - 14:30
"
CS104L,B,Programlamaya Giriş - Lab.,Mühendislik Fakültesi,0,ALİ ERKAN,"Salı | 12:40 - 14:30
"
CS104L,C,Programlamaya Giriş - Lab.,Mühendislik Fakültesi,0,ALİ ERKAN,"Salı | 12:40 - 14:30
"
CS105,A,Nesne-Yönelimli Programlamaya Giriş,Mühendislik Fakültesi,6,NİTEL MUHTAROĞLU,"Salı | 08:40 - 10:30
Cuma | 08:40 - 10:30
"
CS112,A,Bilgisayar Bilimi için Ayrık Matematik,Mühendislik Fakültesi,6,HASAN FEHMİ ATEŞ,"Çarşamba | 12:40 - 14:30
Perşembe | 13:40 - 14:30
"
CS201,A,Veri Yapıları ve Algoritmalar,Mühendislik Fakültesi,6,OLCAY TANER YILDIZ,"Salı | 09:40 - 11:30
"
CS201,B,Veri Yapıları ve Algoritmalar,Mühendislik Fakültesi,6,EMRE SEFER,"Salı | 09:40 - 11:30
"
CS201L,A,Veri Yapıları ve Algoritmalar - Lab.,Mühendislik Fakültesi,0,OLCAY TANER YILDIZ,"Çarşamba | 12:40 - 14:30
"
CS201L,B,Veri Yapıları ve Algoritmalar - Lab.,Mühendislik Fakültesi,0,OLCAY TANER YILDIZ,"Çarşamba | 12:40 - 14:30
"
CS201L,C,Veri Yapıları ve Algoritmalar - Lab.,Mühendislik Fakültesi,0,EMRE SEFER,"Çarşamba | 12:40 - 14:30
"
CS202,A,Veritabanı Yönetim Sistemleri,Mühendislik Fakültesi,6,HÜSEYİN ULUSOY,"Çarşamba | 12:40 - 15:30
"
CS240,A,Bilgisayar Mimarisi,Mühendislik Fakültesi,6,İSMAİL AKTÜRK,"Salı | 14:40 - 17:30
"
CS240L,A,Bilgisayar Mimarisi- Lab.,Mühendislik Fakültesi,0,İSMAİL AKTÜRK,"Perşembe | 16:40 - 18:30
"
CS240L,B,Bilgisayar Mimarisi- Lab.,Mühendislik Fakültesi,0,İSMAİL AKTÜRK,"Perşembe | 14:40 - 16:30
"
CS304,A,"Yapay Zeka, Makina Öğrenmesi ve Veri Bilimine Giriş",Mühendislik Fakültesi,6,ÇİĞDEM EROĞLU ERDEM,"Çarşamba | 15:40 - 18:30
"
CS320,A,Yazılım Mühendisliği,Mühendislik Fakültesi,6,HASAN SÖZER,"Çarşamba | 09:40 - 12:30
"
CS321,A,Programlama Paradigmaları,Mühendislik Fakültesi,6,MUSTAFA FURKAN KIRAÇ,"Salı | 08:40 - 11:30
"
CS350,A,İşletim Sistemleri,Mühendislik Fakültesi,6,İSMAİL ARI,"Çarşamba | 15:40 - 18:30
"
CS410,A,Otomat Kuramı ve Biçimsel Diller,Mühendislik Fakültesi,6,OLCAY TANER YILDIZ,"Salı | 14:40 - 16:30
Perşembe | 14:40 - 16:30
"
CS423,A,Bilgisayarla Görme,Mühendislik Fakültesi,6,HASAN FEHMİ ATEŞ,"Pazartesi | 11:40 - 14:30
"
CS434,A,Yazılım Tasarım Örüntüleri,Mühendislik Fakültesi,6,EMRE KAPLAN,"Cuma | 14:40 - 17:30
"
CS435,A,Çok Çekirdek Programlama,Mühendislik Fakültesi,6,İSMAİL AKTÜRK,"Cuma | 09:40 - 12:30
"
CS440,A,Finansta Makine Öğrenmesi,Mühendislik Fakültesi,6,EMRE SEFER,"Salı | 12:40 - 15:30
"
CS447,A,Bilgisayar Ağları,Mühendislik Fakültesi,6,MEHMET REHA CİVANLAR,"Pazartesi | 20:40 - 21:30
Salı | 20:40 - 22:30
"
CS452,A,Python ile Veri Bilimi,Mühendislik Fakültesi,6,OLCAY TANER YILDIZ,"Pazartesi | 08:40 - 11:30
"
CS454,A,Yapay Sinir Ağları ve Otomatik Öğrenmeye Giriş,Mühendislik Fakültesi,6,AHMET İBRAHİM ETHEM ALPAYDIN,"Perşembe | 10:40 - 13:30
"
CS460,A,Bilgi Erişim Sistemleri ve Arama Motorları,Mühendislik Fakültesi,6,ZEYNEP İLKNUR KARADENİZ EROL,"Pazartesi | 15:40 - 18:30
"
CS462,A,Çok Etmenli Sistemlerde Ortak Karar Alma,Mühendislik Fakültesi,6,REYHAN AYDOĞAN,"Çarşamba | 11:40 - 14:30
"
CS468,A,Ağ Üzerine Güncel Konular,Mühendislik Fakültesi,6,ALİ CENGİZ BEĞEN,"Çarşamba | 14:40 - 17:30
"
CSC393,A,Spring Framework ile Backend Uygulamaları Geliştirmek (Sertifika Seçmeli),Mühendislik Fakültesi,4,ESMA MERAL,"Pazartesi | 15:40 - 18:30
"
CSC399,A,Haberleşme Güvenliği (Sertifika Seçmeli),Mühendislik Fakültesi,4,HACI HAKAN KILINÇ,"Cuma | 09:40 - 12:30
"
EE101,A,Elektrik Elektronik Mühendisliğine Giriş,Mühendislik Fakültesi,2,GÖKTÜRK POYRAZOĞLU,"Pazartesi | 10:40 - 12:30
"
EE201,A,Sinyaller ve Sistemler,Mühendislik Fakültesi,6,EVŞEN YANMAZ ADAM,"Perşembe | 11:40 - 14:30
"
EE202,A,Devre Analizi,Mühendislik Fakültesi,6,UMUT BAŞARAN,"Salı | 08:40 - 10:30
Çarşamba | 08:40 - 10:30
"
EE202L,A,Devre Analizi - Lab.,Mühendislik Fakültesi,0,UMUT BAŞARAN,"Cuma | 14:40 - 17:30
"
EE203,A,Sayısal Sistemler,Mühendislik Fakültesi,6,İLKER HAMZAOĞLU,"Salı | 11:40 - 14:30
"
EE203L,A,Sayısal Sistemler - Lab.,Mühendislik Fakültesi,0,İLKER HAMZAOĞLU,"Perşembe | 08:40 - 11:30
"
EE203L,B,Sayısal Sistemler - Lab.,Mühendislik Fakültesi,0,İLKER HAMZAOĞLU,"Cuma | 08:40 - 11:30
"
EE203L,C,Sayısal Sistemler - Lab.,Mühendislik Fakültesi,0,İLKER HAMZAOĞLU,"Perşembe | 15:40 - 18:30
"
EE301,A,Elektronik I,Mühendislik Fakültesi,6,KADİR DURAK,"Pazartesi | 13:40 - 16:30
"
EE301L,A,Elektronik 1 - Lab.,Mühendislik Fakültesi,0,KADİR DURAK,"Çarşamba | 12:40 - 15:30
"
EE301L,B,Elektronik 1 - Lab.,Mühendislik Fakültesi,0,KADİR DURAK,"Perşembe | 11:40 - 14:30
"
EE301L,C,Elektronik 1 - Lab.,Mühendislik Fakültesi,0,KADİR DURAK,"Salı | 08:40 - 11:30
"
EE303,A,Güç Sistemlerinin Temelleri,Mühendislik Fakültesi,6,GÖKTÜRK POYRAZOĞLU,"Salı | 11:40 - 14:30
"
EE341,A,Haberleşme Sistemlerinin Temelleri,Mühendislik Fakültesi,6,EVŞEN YANMAZ ADAM,"Pazartesi | 09:40 - 12:30
"
EE341L,A,Haberleşme Sistemlerinin Temelleri - Lab.,Mühendislik Fakültesi,0,EVŞEN YANMAZ ADAM,"Perşembe | 08:40 - 11:30
"
EE341L,B,Haberleşme Sistemlerinin Temelleri - Lab.,Mühendislik Fakültesi,0,EVŞEN YANMAZ ADAM,"Cuma | 15:40 - 18:30
"
EE341L,C,Haberleşme Sistemlerinin Temelleri - Lab.,Mühendislik Fakültesi,0,EVŞEN YANMAZ ADAM,"Çarşamba | 12:40 - 15:30
"
EE421,A,Sayısal Görüntü İşleme,Mühendislik Fakültesi,6,ÇİĞDEM EROĞLU ERDEM,"Perşembe | 13:40 - 16:30
"
EE423,A,Sinyal İşleme için Derin Öğrenme ,Mühendislik Fakültesi,6,CENK DEMİROĞLU,"Pazartesi | 16:40 - 18:30
Salı | 15:40 - 16:30
"
EE442,A,Sayısal Haberleşmeye Giriş,Mühendislik Fakültesi,6,MOHAMMED ELAMASSIE,"Perşembe | 08:40 - 11:30
"
EE462,A,HDL Tabanlı Sayısal Sistemler Tasarımı,Mühendislik Fakültesi,6,İLKER HAMZAOĞLU,"Pazartesi | 15:40 - 18:30
"
EE462L,A,HDL Tabanlı Sayısal Sistemler Tasarımı,Mühendislik Fakültesi,0,İLKER HAMZAOĞLU,"Salı | 08:40 - 11:30
"
EE491,A,Kontrol sistemleri,Mühendislik Fakültesi,6,HAMZA AHMED MOUSA MAKHAMREH HAMZA AHMED MOUSA MAKHAMREH,"Perşembe | 08:40 - 11:30
"
EE493,A,Güç Elektroniği,Mühendislik Fakültesi,6,HAMZA AHMED MOUSA MAKHAMREH HAMZA AHMED MOUSA MAKHAMREH,"Cuma | 09:40 - 12:30
"
EE497,A,Otomotiv Gömülü Yazılımına Giriş,Mühendislik Fakültesi,6,UMUT BAŞARAN,"Pazartesi | 08:40 - 11:30
"
EEC394,A,Kablosuz İletişim Mühendisliği Teknolojileri,Mühendislik Fakültesi,4,MOHAMMED ELAMASSIE,"Cuma | 14:40 - 17:30
"
EEC398,A,Sürdürülebilir Elektronik ve Döngüsel Ekonomi,Mühendislik Fakültesi,4,İSMAİL AKTÜRK,"Çarşamba | 09:40 - 12:30
"
IE201,A,Yöneylem Araştırması I,Mühendislik Fakültesi,6,MEHMET ÖNAL,"Salı | 11:40 - 14:30
"
IE201R,A,Yöneylem Araştırması I - Rec.,Mühendislik Fakültesi,0,MEHMET ÖNAL,"Perşembe | 14:40 - 16:30
"
IE203,A,Mühendislik Ekonomisi,Mühendislik Fakültesi,6,ALİ EKİCİ,"Çarşamba | 08:40 - 11:30
"
IE203R,A,Mühendislik Ekonomisi - Uygulama ,Mühendislik Fakültesi,0,ALİ EKİCİ,"Perşembe | 14:40 - 16:30
"
IE203R,B,Mühendislik Ekonomisi - Uygulama ,Mühendislik Fakültesi,0,ALİ EKİCİ,"Cuma | 09:40 - 11:30
"
IE246,A,Yöneylem Araştırması için Programlama,Mühendislik Fakültesi,6,İSMAİL BAŞOĞLU,"Salı | 08:40 - 11:30
"
IE246R,A,Yöneylem Araştırması için Programlama - Uygulama,Mühendislik Fakültesi,0,İSMAİL BAŞOĞLU,"Perşembe | 16:40 - 18:30
"
IE246R,B,Yöneylem Araştırması için Programlama - Uygulama,Mühendislik Fakültesi,0,İSMAİL BAŞOĞLU,"Cuma | 16:40 - 18:30
"
IE301,A,Yöneylem Araştırması II,Mühendislik Fakültesi,6,GÖKALP ERBEYOĞLU,"Pazartesi | 14:40 - 17:30
"
IE301R,A,Yöneylem Araştırması 2 - Uygulama,Mühendislik Fakültesi,0,GÖKALP ERBEYOĞLU,"Perşembe | 13:40 - 15:30
"
IE301R,B,Yöneylem Araştırması 2 - Uygulama,Mühendislik Fakültesi,0,GÖKALP ERBEYOĞLU,"Cuma | 08:40 - 10:30
"
IE302,A,Üretim Sistemleri Analizi,Mühendislik Fakültesi,6,BURCU BALÇIK KOYUNCU,"Salı | 08:40 - 11:30
"
IE302R,A,Üretim Sistemleri Analizi - Uygulama ,Mühendislik Fakültesi,0,BURCU BALÇIK KOYUNCU,"Perşembe | 08:40 - 10:30
"
IE302R,B,Üretim Sistemleri Analizi - Uygulama ,Mühendislik Fakültesi,0,BURCU BALÇIK KOYUNCU,"Cuma | 10:40 - 12:30
"
IE325,A,Benzetişim Modellemesi ve Analizi,Mühendislik Fakültesi,6,İSMAİL BAŞOĞLU,"Salı | 13:40 - 16:30
"
IE325R,A,Benzetişim Modellemesi ve Analizi - Uygulama,Mühendislik Fakültesi,0,İSMAİL BAŞOĞLU,"Cuma | 14:40 - 16:30
"
IE342,A,Matematiksel Modelleme ve Kesin Metodlar,Mühendislik Fakültesi,6,ALİ EKİCİ,"Çarşamba | 08:40 - 11:30
"
IE342R,A,Matematiksel Modelleme ve Kesin Metodlar Uygulama,Mühendislik Fakültesi,0,ALİ EKİCİ,"Perşembe | 11:40 - 13:30
"
IE342R,B,Matematiksel Modelleme ve Kesin Metodlar Uygulama,Mühendislik Fakültesi,0,ALİ EKİCİ,"Perşembe | 16:40 - 18:30
"
IE343,A,Yöneylem Araştırması Algoritmaları,Mühendislik Fakültesi,6,MILAD ELYASI,"Perşembe | 11:40 - 14:30
"
IE352,A,Tedarik Zinciri Yönetimi,Mühendislik Fakültesi,6,ESRA GÖKBAYRAK,"Salı | 10:40 - 13:30
"
IE354,A,Envanter Yönetimi,Mühendislik Fakültesi,6,İSMAİL BAŞOĞLU,"Pazartesi | 15:40 - 18:30
"
IE362,A,Risk Yönetimi,Mühendislik Fakültesi,6,ELVİN ÇOBAN GÖKTÜRK,"Cuma | 14:40 - 17:30
"
IE363,A,Sayısal Finans,Mühendislik Fakültesi,6,ALİ EKİCİ,"Perşembe | 14:40 - 17:30
"
IE366,A,Optimizasyon için Sezgisel Yöntemler,Mühendislik Fakültesi,6,EKREM DUMAN,"Perşembe | 10:40 - 13:30
"
IE368,A,Bilgisayarla Tümleşik Üretim,Mühendislik Fakültesi,6,GÖKALP ERBEYOĞLU,"Perşembe | 14:40 - 17:30
"
IE372,A,Üretim Planlama ve Çizelgeleme,Mühendislik Fakültesi,6,GÖKALP ERBEYOĞLU,"Çarşamba | 15:40 - 18:30
"
IE383,A,Karar Destek Sistemleri,Mühendislik Fakültesi,6,ELVİN ÇOBAN GÖKTÜRK,"Çarşamba | 15:40 - 18:30
"
IE411,A,Finansta Yapay Zeka,Mühendislik Fakültesi,6,YUSUF SERKAN KIRAÇ,"Çarşamba | 12:40 - 15:30
"
IE490,A,Endüstri Mühendisliğinde Araştırmaya Giriş,Mühendislik Fakültesi,6,ELVİN ÇOBAN GÖKTÜRK,
IEC391,A,Proje Yönetimi (Sertifika Seçmeli),Mühendislik Fakültesi,4,AYDIN GÖKHAN KAHRAMAN,"Çarşamba | 17:40 - 20:30
"
IEC399,A,İnovasyon ve Teknoloji Yönetimi,Mühendislik Fakültesi,4,ESRA GÖKBAYRAK,"Perşembe | 08:40 - 11:30
"
MATH101,A,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,JÜLİDE MİRAY ÖZKAN,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 15:30
"
MATH101,B,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,JÜLİDE MİRAY ÖZKAN,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 11:30
"
MATH101,C,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,AYÇA ÇEŞMELİOĞLU GÜL,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 15:30
"
MATH101,D,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,AYÇA ÇEŞMELİOĞLU GÜL,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 11:30
"
MATH101,E,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,BURÇİN GÜNEŞ,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 15:30
"
MATH101,F,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,BURÇİN GÜNEŞ,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 11:30
"
MATH101,G,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,CAN DEHA KARIKSIZ,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 15:30
"
MATH101,H,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,CAN DEHA KARIKSIZ,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 11:30
"
MATH101,I,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,SELÇUK DEMİR,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 15:30
"
MATH101,J,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,SELÇUK DEMİR,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 11:30
"
MATH101R,A,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0, ,"Çarşamba | 15:40 - 16:30
"
MATH101R,B,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0, ,"Çarşamba | 11:40 - 12:30
"
MATH101R,C,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0, ,"Çarşamba | 15:40 - 16:30
"
MATH101R,D,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0, ,"Çarşamba | 11:40 - 12:30
"
MATH101R,E,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0, ,"Çarşamba | 15:40 - 16:30
"
MATH101R,F,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0, ,"Çarşamba | 11:40 - 12:30
"
MATH101R,G,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0, ,"Çarşamba | 15:40 - 16:30
"
MATH101R,H,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0, ,"Çarşamba | 11:40 - 12:30
"
MATH101R,I,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0, ,"Çarşamba | 15:40 - 16:30
"
MATH101R,J,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0, ,"Çarşamba | 11:40 - 12:30
"
MATH102,A,Sosyal Bilimler için Matematik II,Mühendislik Fakültesi,6,CÜNEYT FERAHLAR,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 11:30
"
MATH102,B,Sosyal Bilimler için Matematik II,Mühendislik Fakültesi,6,CÜNEYT FERAHLAR,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 15:30
"
MATH102R,A,Sosyal Bilimler için Matematik II - Rec.,Mühendislik Fakültesi,0, ,"Çarşamba | 11:40 - 12:30
"
MATH102R,B,Sosyal Bilimler için Matematik II - Rec.,Mühendislik Fakültesi,0, ,"Çarşamba | 15:40 - 16:30
"
MATH103,A,Mühendislik için Yüksek Matematik I,Mühendislik Fakültesi,8,MEHMET ÖZ,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 16:30
"
MATH103,B,Mühendislik için Yüksek Matematik I,Mühendislik Fakültesi,8,MEHMET ÖZ,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 12:30
"
MATH103,C,Mühendislik için Yüksek Matematik I,Mühendislik Fakültesi,8,BERKAY ANAHTARCI,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 16:30
"
MATH103,D,Mühendislik için Yüksek Matematik I,Mühendislik Fakültesi,8,BERKAY ANAHTARCI,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 12:30
"
MATH103R,A,Mühendislik için Yüksek Matematik I - Uygulama,Mühendislik Fakültesi,0,JÜLİDE MİRAY ÖZKAN,"Perşembe | 12:40 - 14:30
"
MATH103R,B,Mühendislik için Yüksek Matematik I - Uygulama,Mühendislik Fakültesi,0,JÜLİDE MİRAY ÖZKAN,"Perşembe | 14:40 - 16:30
"
MATH103R,C,Mühendislik için Yüksek Matematik I - Uygulama,Mühendislik Fakültesi,0,CÜNEYT FERAHLAR,"Perşembe | 12:40 - 14:30
"
MATH103R,D,Mühendislik için Yüksek Matematik I - Uygulama,Mühendislik Fakültesi,0,CÜNEYT FERAHLAR,"Perşembe | 14:40 - 16:30
"
MATH104,A,Mühendislik için Yüksek Matematik II,Mühendislik Fakültesi,8,SAADET ERBAY,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 12:30
"
MATH104,B,Mühendislik için Yüksek Matematik II,Mühendislik Fakültesi,8,SAADET ERBAY,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 16:30
"
MATH104R,A,Mühendislik için Yüksek Matematik II - Rec.,Mühendislik Fakültesi,0,SONGÜL ESİN,"Perşembe | 14:40 - 16:30
"
MATH104R,B,Mühendislik için Yüksek Matematik II - Rec.,Mühendislik Fakültesi,0,SONGÜL ESİN,"Perşembe | 12:40 - 14:30
"
MATH107,A,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,SONGÜL ESİN,"Perşembe | 08:40 - 11:30
"
MATH107R,A,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0, ,"Cuma | 14:40 - 15:30
"
MATH112,A,Ayrık Matematik,Mühendislik Fakültesi,6,SELÇUK DEMİR,"Çarşamba | 08:40 - 10:30
Cuma | 14:40 - 16:30
"
MATH112,B,Ayrık Matematik,Mühendislik Fakültesi,6,SELÇUK DEMİR,"Pazartesi | 08:40 - 10:30
Cuma | 08:40 - 10:30
"
MATH201,A,Sosyal Bilimler için Olasılık,Mühendislik Fakültesi,6,SEÇKİN ÖZBİLEN,"Çarşamba | 15:40 - 18:30
"
MATH201,B,Sosyal Bilimler için Olasılık,Mühendislik Fakültesi,6,SEÇKİN ÖZBİLEN,"Salı | 11:40 - 14:30
"
MATH201,C,Sosyal Bilimler için Olasılık,Mühendislik Fakültesi,6,ZEHRA ZEYNEP ŞAHİNBAŞOĞLU,"Çarşamba | 15:40 - 18:30
"
MATH201R,A,Sosyal Bilimler için Olasılık - Rec.,Mühendislik Fakültesi,0,SEÇKİN ÖZBİLEN,"Cuma | 17:40 - 18:30
"
MATH201R,B,Sosyal Bilimler için Olasılık - Rec.,Mühendislik Fakültesi,0,SEÇKİN ÖZBİLEN,"Cuma | 14:40 - 15:30
"
MATH201R,C,Sosyal Bilimler için Olasılık - Rec.,Mühendislik Fakültesi,0,ZEHRA ZEYNEP ŞAHİNBAŞOĞLU,"Cuma | 11:40 - 12:30
"
MATH202,A,Sosyal Bilimler için İstatistik,Mühendislik Fakültesi,6,SEÇKİN ÖZBİLEN,"Çarşamba | 12:40 - 15:30
"
MATH202,B,Sosyal Bilimler için İstatistik,Mühendislik Fakültesi,6,SEÇKİN ÖZBİLEN,"Pazartesi | 13:40 - 16:30
"
MATH202R,A,Sosyal Bilimler İçin İstatistik - Uygulama,Mühendislik Fakültesi,0,SEÇKİN ÖZBİLEN,"Cuma | 08:40 - 09:30
"
MATH202R,B,Sosyal Bilimler İçin İstatistik - Uygulama,Mühendislik Fakültesi,0,SEÇKİN ÖZBİLEN,"Cuma | 11:40 - 12:30
"
MATH211,A,Doğrusal Cebir,Mühendislik Fakültesi,6,BURÇİN GÜNEŞ,"Çarşamba | 16:40 - 18:30
Cuma | 16:40 - 17:30
"
MATH211,B,Doğrusal Cebir,Mühendislik Fakültesi,6,BURÇİN GÜNEŞ,"Pazartesi | 16:40 - 18:30
Salı | 14:40 - 15:30
"
MATH211R,A,Doğrusal Cebir - Uygulama,Mühendislik Fakültesi,0,BURÇİN GÜNEŞ,"Cuma | 17:40 - 18:30
